Report Key,Date,Type,Category,Tracking Number,Title,Summary,Region,Attack On,Complex Attack,Reporting Unit,Unit Name,Type of Unit,Friendly WIA,Friendly KIA,Host nation WIA,Host nation KIA,Civilian WIA,Civilian KIA,Enemy WIA,Enemy KIA,Enemy Detained,MGRS,Latitude,Longitude,Originator Group,Updated by Group,Ccir,Sigact:,Affiliation,D Color,Classification
BB632693-1517-911C-C5B8001432A841EC,7/27/2009 3:47,Friendly Action,Cache Found/Cleared,20090727034742SVD7725414547,(FRIENDLY ACTION) CACHE FOUND/CLEARED RPT   4-25 FA : 1 UE DET,"4-25 FA reported that while searching a qalat, they found an IED making materials cache consisting of blasting caps, bags of fertilizer and wire.  FF also report finding car batteries, ANA and NDS uniforms and jugs of gasoline.  After talking to other LNs, FF received information that the owner of the qalat is MOHAMMED ARIF and he works at COP GARDA.  MOHAMMED ARIF has been detained and will be transferred to TF Paladin. Event closed.",RC EAST,FRIEND,,TF SPARTAN/TF East JOC Watch,4-25 FA,CF,0,0,0,0,0,0,0,0,1,42SVD7725414547,34.47224045,68.75231171,TF East JOC Watch,J3 ORSA,,,FRIEND,BLUE,SECRET
BB36CAF7-1372-51C0-596671E7D5F453F4,7/27/2009 6:50,Explosive Hazard,IED Explosion,20090727065041RPQ297945,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED) ANP : 1 UE DET,"OCCP reported that 1 x INS detonated an RCIED and then fled into a Mosque. AUP arrested the INS, who still had the remote in his possession. 
No casualties or damage reported.",RC SOUTH,ENEMY,,TF H / TF South JOC Watch,ANP,ANSF,0,0,0,0,0,0,0,0,1,41RPQ297945,31.57825279,64.36685944,TF South JOC Watch,J3 ORSA,,,ENEMY,RED,SECRET
BFBBCCB6-95E0-1109-744255A64ABD0CEF,7/28/2009 3:26,Enemy Action,Direct Fire,20090728032641RPQ0670018300,"(ENEMY ACTION) DIRECT FIRE RPT  (Small Arms,RPG) 2/8 USMC : 1 UE DET","WHEN: 28 0756D JULY 09
WHO: ECHO 2/8
WHERE: 41RPQ 06700 18300
WHAT: TIC 

EVENT: 2/8 REPORTS THAT 2 ELEMENTS OF ECHO CO (E2A, E2B) CAME UNDER MG, SAF, AND RPG FIRE. 2/8 DECLARED TIC. E2A RETURNED FIRE TO PIN DOWN THE ENEMY, AND E2B MANEUVERED ONTO THE EN POSITION. THERE WERE NO CIVILIANS IDD IN THE AREA. THE PATROL ESTABLISHED PID OF AN EN MG POSITION AND ENGAGED WITH (13) 81MM MORTARS. THE PATROL CONDUCTED A BDA OF EN MG POSITION AND SURROUNDING AREA.  THEY IDENTIFIED MULTIPLE TB FIGHTING POSITIONS WITH SPENT 7.62MM CASINGS. ADDITIONALLY, THE SEARCHED THE COMPOUNDS IN THE AREA AND DETAINED (1) INDIVIDUAL FOR QUESTIONING BY HET.  AT 0951D, 2/8  CLOSED THE TIC AND CONTINUED MISSION. 

BDA: (1) DETAINEE, NO CASUALTIES OR DAMAGE REPORTED. 
ISAF REF# 07-2453 (CLOSED)



*** Deleted Duplicate Report 1RPQ07100191002009-07#2453.02 **

Summary from deleted report ISAF # 07-2453

E COY 2/8 USMC reported that while conducting a NFO patrol, 4-6 x INS engaged with SAF, MG and RPG. FF declared TIC on 0806D* and are Manuevering on INS. 

UPDATE 0943D*
FF are at the POO of the INS SAF. FF report that several FAM are dressed as women and fled the area. FF report that the INS have a donkey cart used as a weapons carage. No casualties or damage reported.

BDAR Received 1308D*, FF engaged with 13 x 81mm mortars onto INS FP at GR 41R PQ 06763 18597. There were no CIP PID within 1000m of the target. BDA will be conducted by ground troops. While FF conducted a BDA, they found several mortar shells and 7.62mm cartridges. FF questioned 1 x FAM and handed him over for further questioning. FF continued with patrol IOT interdict of INS movement to the S. 

***Event closed at 1448D*",RC SOUTH,ENEMY,,2ND MEB Journal Clerk,2/8 USMC,CF,0,0,0,0,0,0,0,0,1,41RPQ0670018300,30.89320374,64.11640167,2ND MEB Journal Clerk,J3 ORSA,,,ENEMY,RED,SECRET
D91845B3-5513-4592-89F9-FB4585BB512C,7/30/2009 14:40,Friendly Action,Detain,41RPQ11790280402009-07#2716.02,(FRIENDLY ACTION) DETAIN RPT   2/8 USMC  : 1 UE DET,"2/8 USMC reported while conducting a NFO patrol, FF detained 1 x INS who tested positive for X-spray. 

UPDATE 0551D* 
At 302330D* FF searched an vehicle and detained 1 x suspected INS on GR 41R PQ 1230 2742. It is suspected that he was involved in the INS ATTACK from ev #07-2699.

***Event closed at 310802D*2 Detained None(None) Insurgent",RC SOUTH,FRIEND,,A SIGACTS MANAGER,2/8 USMC,CF,0,0,0,0,0,0,0,0,1,41RPQ1179028040,30.98060036,64.17071533,RC (S),A SIGACTS MANAGER,,,FRIEND,BLUE,SECRET
CDC19535-DD1B-BF92-2142690D07F940D7,7/30/2009 22:17,Friendly Action,Detain,20090730221741SNR1197246329,(FRIENDLY ACTION) DETAIN RPT   2/3 USMC : 1 UE DET,"WHEN: 31 0247D JULY 09
WHO: ECHO 2/3
WHERE: 41S NR 11972 46329, 10 MI SOUTH OF COP BARROWS
WHAT: DETAINEE

EVENT: DETAINEE WAS NOTICED WALKING AROUND A COMPOUND ACTING SUSPICIOUS. PATROL STOPPED TO QUESTION THE INDIVIDUAL AND NOTICED HOLES IN THE WALL. UPON FURTHER INVESTIGATION OPIUM WAS FOUND TO BE HIDDEN IN HOLES. ANP WAS WITH PATROL AND MADE THE INITIAL ENTRY INTO THE HOUSE. A LARGE AMOUNTS OF OPIUM WAS FOUND ON SCENE. THE DETAINEE IS CURRENTLY BEING HELD AT FOB DELERAM DET FAC. APPROX 10 LBS OF OPIUM IN HIS HOUSE TOTAL EST. OF DRUGS SEIZED WAS 800 - 1000 KILOS.

BDA: (1) DETAINEE
ISAF REF #07-2714 (CLOSED)",RC SOUTH,FRIEND,,2ND MEB Journal Clerk,2/3 USMC,CF,0,0,0,0,0,0,0,0,1,41SNR1197246329,32.0531044,63.12681961,2ND MEB Journal Clerk,2ND MEB SWO,,,FRIEND,BLUE,SECRET
DD578C4D-1372-51C0-59349A72278A7FF5,8/2/2009 16:31,Explosive Hazard,IED Explosion,20090802160041SMU2695002140,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) PRT/HRT : 1 UE DET,"PRT HRT reported that unk male driving a TOYOTA SURF  NERA with KABUL plate, throwed an handmade bomb IVO the house of Afghan jail director in HRT in grids 41SMU26950214. The suspect was arrested by ANP. No damages and no casualties were reported.",RC WEST,ENEMY,,RC W/TF South JOC Watch,PRT/HRT,ANSF,0,0,0,0,0,0,0,0,1,41SMU2695002140,34.3580246,62.20563126,TF South JOC Watch,J3 ORSA,,,ENEMY,RED,SECRET
E0349875-0AD9-CC13-B975F70DBD7C0613,8/3/2009 10:00,Friendly Action,Detain,20090803100041SMR744729,(FRIENDLY ACTION) DETAIN RPT   2/3 USMC : 1 UE DET,"****EVENT CLOSED BUT WAITING FOR SJA FOLLOW-UP****

WHEN: 03 1430D AUG 09
WHO: FOX 2/3 
WHERE: 41S MR 744 729  12KM NW OF FOB BAKWA
WHAT: JPEL TARGET DETAINEE
EVENT: RDBN REPORTED THAT A JPEL TGRT, ABDUL BARI, WOULD BE AT GRID 41S MR 744 729 FOR A WHILE. FOX 2/3 LAUNCHED A PATROL TO INTERCEPT.  ONCE THERE, HE WAS DETAINED AND TRANSPORTED BACK TO FOB BAKWA. ANOTHER PATROL  WITH ANP WAS DISPATCHED FROM BAKWA TO CONTINUE SEARCHING THE COMPOUND. FULL DETAINEE REPORT WILL BE COMPLETED ONCE MORE INFO IS ACQUIRED.

INITIAL DETAINEE REPORT SUBMITTED.

CONFISCATED AS EVIDENCE: (1) AK-47, (1) EMPTY MAGAZINE, (1) FULL MAGAZINE, EXPENDED CASINGS, BLOODY SHOES AND SHIRT. 

NOTE: DETAINEE HAD SCRATCHES ON HIS BODY. 

BDA: NO CASUALTIES OR DAMAGE REPORTED. 
ISAF REF # 08-0235 (CLOSED)",RC WEST,FRIEND,,2ND MEB Journal Clerk,2/3 USMC,CF,0,0,0,0,0,0,0,0,1,41SMR744729,32.29258728,62.72810745,2ND MEB Journal Clerk,A SIGACTS MANAGER,,,FRIEND,BLUE,SECRET
882A216F-CC13-4F49-875C-CBED389F8750,8/4/2009 12:11,Enemy Action,Direct Fire,41SMS04359080432009-08#0331.01,(ENEMY ACTION) DIRECT FIRE RPT  (Small Arms) TF SOUTH : 1 UE KIA 1 UE DET,"TF SOUTH reported that NDS and ANA units in a joint Polling Centre RECCE patrol with TFS C coy, suffered INS attack in grids 41S MS 04359 08043. As advanced unit only, NDS had TIC with INS. TFS C coy was not involved. TIC is over ATT. Initial BDA is 1 x INS KIA and 1 x INS captured.

UPDATE 2110D*
TF SOUTH confirmed 1 INS detained by NDS and no fire action performed by ITA patrol. NFI. 

***Event closed at 2141D*1 Killed None(None) Insurgent
1 Detained None(None) Insurgent",RC WEST,ENEMY,,A SIGACTS MANAGER,TF SOUTH,CF,0,0,0,0,0,0,0,1,1,41SMS0435908043,32.60577393,61.98071289,RC (W),A SIGACTS MANAGER,,,ENEMY,RED,SECRET
E7744763-1517-911C-C59BEAA142A9A296,8/4/2009 12:58,Explosive Hazard,IED Found/Cleared,20090804125842SWC9284005550,(EXPLOSIVE HAZARD) IED FOUND/CLEARED RPT  (CWIED) 1431ST ENG CO IVO  (ROUTE ALASKA): 1 UE DET,"RCP7 reported finding a command wire IED and at the trigger point they found 1X MAM.  They are detaining 1X MAM found at the trigger point with 1X AK 47 and 2X Magazines.  The CWIED contained 30lbs of UBE.  No casualties or damages reported.  
Event Closed.",RC EAST,ENEMY,,TF Pirate TOC/RCP 7/TF East JOC Watch,1431st Eng Co,CF,0,0,0,0,0,0,0,0,1,42SWC9284005550,33.48542404,69.99932098,TF East JOC Watch,J3 ORSA,,,ENEMY,RED,SECRET
0x080e00000122e7d9a25b160d564c965d,8/6/2009 7:40,Enemy Action,Indirect Fire,20097674042SUB7132822978,(ENEMY ACTION) INDIRECT FIRE RPT    FOB WARRIOR  : 1 UE DET,"Event Title:D6 0740Z
Zone:null
Placename:ISAF#08-0514
Outcome:null

S - UNK A - IDF ON FOB WARRIOR L - UB 71328 22978 GELAN T - 060620Z09 R - DRESS CODE 3 & SHELTER, ALERT ANNOUNCED, 1 ROCKET OUT OF BASE UPDATE: POSSIBLE POO - UB 70635 23330, PREPARING QRF TO CHECK SPOT UPDATE: 060800Z, CAS ON SITE, REPORTS THAT THEY SEE POSSIBLE AAF PREPARING ROCKET.  NO FURTHER INFO ATT QRF HEADING TO POO SITE. UPDATE:  060845Z, CAS OBSERVED 2xLN BELIEVED TO BE THE ROCKET SHOOTERS, THEY ALSO OBSERVED 2xLN RUN INTO NEARBY COLAT.  POLISH AND ANP CURRENTLY GOING TO CONDUCT CORDON AND SEARCH.  REQUEST ASSISTANCE VIA UAV DUE TO LIMITED CAS PLAY TIME. UPDATE: 060900Z, 5xAAF HIDE IN BUILDINGS AT GRID 42SUB 79413 23810.  QRF SURROUNDING THE COLAT.  ANP GOING TO THE SPOT WITH ANOTHER QRF TO SEARCH.  WITH ANY LUCK TODAY WE FIND OUR ROKET MAN RESPONSIBLE FOR ATTACKS AT FOB WARRIOR. UPDATE: 061230Z ANP DETAINED 1 x SUSPECTED AAF CONDOR 06C, ANP & QRF HAVE RETURNED TO BASE BDA - NO KIA, NO WIA, 1 X DETAINEE EVENT: CLOSED",RC EAST,ENEMY,,A SIGACTS MANAGER,FOB WARRIOR,CF,0,0,0,0,0,0,0,0,1,42SUB7132822978,32.73711395,67.62670135,,A SIGACTS MANAGER,,,ENEMY,RED,SECRET
F383942A-1372-51C0-596EED07A8256EBE,8/7/2009 3:30,Explosive Hazard,IED Found/Cleared,20090807033041SPR738478,(EXPLOSIVE HAZARD) IED FOUND/CLEARED RPT  (RCIED) ANA (2/3/205) W/ 3 CO. 1 WG : 1 UE DET,"ANSF with FF reported that while conducting NFO patrol, they found 1 x RCIED with small thin wire protruding from a patch of soft disturbed earth. IED was placed along the edge of RTE-611, within an alley way. FF cordoned the area, and have requested QRF and IEDD, whom are en route. 

UPDATE: 
0732Z - ANA exposed the IED. IEDD is en route. ANA from PB Pylae detained 1 x INS. More INS believed to be in the area.

No casualties or damage reported.

**EVENT CLOSED**",RC SOUTH,ENEMY,,TF H / TF South JOC Watch,ANA (2/3/205) w/ 3 Co. 1 WG,ANSF,0,0,0,0,0,0,0,0,1,41SPR738478,32.05306625,64.84094238,TF South JOC Watch,J3 ORSA,,,ENEMY,RED,SECRET
0x080e00000122c7b2011516d9f01e9718,8/7/2009 3:37,Enemy Action,Direct Fire,20097733742SWC0606010500,"(ENEMY ACTION) DIRECT FIRE RPT  (RPG,Small Arms) TF DENALI  10/1 CF AND 20 ANA : 1 UE DET","Event Title:D1 0339Z
Zone:null
Placename:ISAF#08-0575
Outcome:null

UNIT: TF DENALI  (2/A) TYPE: RPG/SAF TIMELINE: 0339Z 2/A REPORTS CONTACT ATT. ELEMENT DISMOUNTED WITH 10/1 CF AND 20 ANA. UPDATE: 0345Z JTAC DROPS TIC AND 2 X F16 5 MINUTES OUT. UPDATE: 0400Z CAS CHECKING ON STATION ATT UPDATE: 0406Z ZORMAT REPORTS 2/A NO LONGER IN CONTACT ATT. UPDATE 0442Z: CAS OFF STATION. UPDATE 0409Z: COP ZORMAT REPORTS ANA W/ 2A HAVE DETAINED 1 PAX FROM SAHAK. SUMMARY: 1 X RPG/SAF CONTACT 0 X DMG 0 X INJ EVENT: CLOSED 0715Z",RC EAST,ENEMY,,A SIGACTS MANAGER,TF DENALI  10/1 CF AND 20 ANA,ANSF,0,0,0,0,0,0,0,0,1,42SWC0606010500,33.53408432,69.06526947,,A SIGACTS MANAGER,,,ENEMY,RED,SECRET
0x080e00000122ee9d5c6e160d27088270,8/7/2009 8:00,Enemy Action,Direct Fire,2009778042SVB3830028200,(ENEMY ACTION) DIRECT FIRE RPT  (Small Arms) ANP : 1 HNSF WIA 1 UE KIA 1 UE DET,"Event Title:D4 0800z
Zone:null
Placename:ISAF#08-0606
Outcome:null

S:UNKNOWN
A:SAF
L:VB 383 282
T:070800z AUG009
U:ANP
R:RETURNING FIRE HAVE HOUSE SURROUNDED

TIMELINE:0800Z SHAMSHEAR TOC REPORTS THE ANP ARE IN CONTACT WITH UNKNOWN ENEMY. THEY HAVE A HOUSE SURROUNDED. AT VB 383 282. THEY HAVE 1xWIA ANP. 

UPDATE:0802zSHAMSHEAR TOC REPORTS THAT THE ANP ARE REQUESTING ASSISTANCE FROM CF.

UPDATE: 0807z ANA OUT OF KKC ARE ENROUTE TO PROVIDE REINFORCEMENTS FOR ANP 

UPDATE:9 LINE MEDEVAC RECIEVED FROM KKC
1:VB 4844 3560 (KKC)
2:STOWE MAIN/FM 44.375
3:1A
4:A
5:1A
6:N
7:A (VS17 PANEL)
8:1C
9:NONE 
PT: ANP SUSTAINED GUNSHOT TO THE LEFT ARM AND ABDOMEN

UPDATE:0919 DUST OFF 71 AND 72 W/D AT KKC

UPDATE: 0920 DUST OFF 71 AND 72 W/U AT KKC

UPDATE:1100z   ANP REPORT THEY HAVE 1 AAF DETAINED AND 1 X AAF KIA


SUMMARY:
1xANP WIA 
1 X AAF KIA
1 X AAF DETAINED

CLOSED 071207zAUG09",RC EAST,ENEMY,,A SIGACTS MANAGER,ANP,ANSF,0,0,1,0,0,0,0,1,1,42SVB3830028200,32.79000854,68.34107208,,A SIGACTS MANAGER,,,ENEMY,RED,SECRET
F867E3E1-D04C-0B4C-FDC577F8A0B63BCE,8/8/2009 5:00,Enemy Action,Direct Fire,20090808050041RPQ11782705,(ENEMY ACTION) DIRECT FIRE RPT  (Small Arms) 2/8 USMC : 1 UE DET,"WHEN: 08 0930D AUG 09
WHO:  GOLF 2/8 
WHERE:  41R PQ 1178 2705, 1.8 KM WEST OF COP KAHNJAR
WHAT: TIC 

EVENT:  WHILE CONDUCTING A DISMOUNTED PATROL, G 2/8 RECEIVED SAF FROM AN UNKNOWN SIZED ENEMY FORCE. G 2/8 ESTABLISHED PID ON (2) TALIBAN FIGHTERS WITH AK-47S MOVING SOUTH TOWARDS A TREELINE AND RETURNED FIRE. AT 0942, G 2/8 DECLARED TIC.  RW HAD PREVIOUSLY LAUNCHED TO PROVIDE GENERAL OVERWATCH AND WAS RE-ROUTED TO SUPPORT THE TIC, ARRIVING APPROX 5 MINS AFTER DECLARATION OF TIC.  AT 1042D, G 2/8 SEARCHED AND CLEARED (3) POSSIBLE ENEMY COMPOUNDS WITH NOTHING SIGNIFICANT TO REPORT. AT 1045D, G 2/8 REPORTED THE ENEMY HAD FLED THE SCENE AND DECLARED THE TIC CLOSED. G 2/8 CONTINUED MISSION. AT 1439, G 2/8 REPORTS TAKING (1) DETAINEE WHO MATCHES THE DESCRIPTION OF A TALIBAN FIGHTER. MOSA KALIM WAS DETAINEED FOR SHOOTING AT A COALITION FORCE PATROL. DETAINEE WAS QUESTIONED ON SITE AND THEN TESTED WITH AN EXPRAY KIT, TESTING POSITIVE WITH SPRAY NUMBER 3. INITIAL REPORTS HAVE BEEN SUBMITTED TO RC(S) AND THE DETAINEE WILL BE PROCESSED PER ISAF SOP.  

BDA: NO CASUALTIES OR DAMAGE REPORTED. 
ISAF REF # 08-0663 (CLOSED)",RC SOUTH,ENEMY,,2ND MEB Journal Clerk,2/8 USMC,CF,0,0,0,0,0,0,0,0,1,41RPQ11782705,30.97167015,64.17050171,2ND MEB Journal Clerk,A SIGACTS MANAGER,,,ENEMY,RED,SECRET
28A62951-9CFF-AFE2-1609A1210C4AA401,10/6/2009 3:48,Friendly Action,Escalation of Force,20091006034841SPR5238866866,(FRIENDLY ACTION) ESCALATION OF FORCE RPT  (Small Arms) 2ND RECON USMC : 1 UE WIA 1 UE DET,"WHEN: 06 0618D OCT 09
WHO: BHG ISO 2ND RECON BN
WHERE: 41S PR 52388 66866
WHAT: ENGAGEMENT

EVENT: GRAVE 3 (BHG QRF) WAS ESTABLISHED IN A BLOCKING POSITION SOUTH OF SOUTHERN OASIS WHEN (2) MALES WITH AK-47'S APPROACHED THEIR POSITION ON MOTORCYCLES.  BHG EXECUTED EOF PROCEDURES UTILIZING VISUAL WARNING AND FIRING PENFLARES, BUT THE MOTORCYCLES CONTINUED TOWARD THEIR POSITION.  AT 150METERS, GRAVE 3 ENGAGED ONE OF THE EN FIGHTERS WITH SMALL ARMS.  (1) EF SUSTAINED GSW TO THE ARM AND LEG.  THE OTHER MOTORCYCLE FLED TO THE SOUTH.  THE WOUNDED ENEMY WAS TREATED ON SCENE WITH AN IV AND PRESSURE DRESSING.  A ROUTINE MEDEVAC WAS REQUESTED.  THE CASUALTY WILL REMAIN WITH 2D RECON UNTIL THE MEDEVAC TAKES PLACE.  THE EPW WAS TRANSPORTED TO BASTION ROLE 3 FOR TREATMENT.

BDA: (1) EWIA / EPW
ISAF # 10-0467 (CLOSED)
MEDEVAC # 10-06A (COMPLETE)

*** SUMMARY OF DELETED DUPLICATE SIGACT BELOW***

2ND RECON 2/8 USMC reported while conducting a NFO patrol that FF observed 2 x INS with AK-47's approaching the southern blocking position. FF shot pen flares, the INS ignored it and continued approaching the FF position. FF then engaged the INS with SAF at 150m, killing one INS. The second one egressed to the south. FF are currently conducting a BDA on the engagement.

UPDATE 060721D*
FF has confirmed that the reported 1 x INS Killed is in fact only wounded with a GSW to the arm and leg. He is in a stable situation, NFI ATT. 

FF requested a MEDEVAC IAW MM(S) 06A to BSN for 1 x INS Wounded (CAT C) 

UPD1-061042D*(M) 
Detainee has been MEDEVAC IAW MM(S) 06A to BSN, FF contiuned with MSN. 

BDA: 1 x INS WOUNDED/DETAINED

***Event closed by RC(S) at 061051D*OCT20091 Wounded, Category C afghan(AFG) Insurgent

***DELETED THIS DUPLICATE SIGACT.  SEE DUPLICATE SIGACT 20091006034841SPR5238866866***",RC SOUTH,FRIEND,,2ND MEB SWO,2ND RECON USMC,CF,0,0,0,0,0,0,1,0,1,41SPR5238866866,32.22809601,64.61725616,2ND MEB SWO,J3 ORSA,,,FRIEND,BLUE,SECRET
094A0CB8-F23F-416A-4D474827FB7D68D6,8/11/2009 10:30,Friendly Action,Detain,20090811103041RPQ14102690,(FRIENDLY ACTION) DETAIN RPT   2/8 USMC : 1 UE DET,"WHEN: 11 1500D AUG 09
WHO: GOLF 2/8 
WHERE:41R PQ 1410 2690 
WHAT: DETAINEE 

EVENT: WHILE ON PATROL, GOLF 2/8 DETAINED A MAN WHO WAS OBSERVING THE PATROL. ABDULLAH ALI, THE DETAINEE, GAVE INCONSISTENT ANSWERS TO TACTICAL QUESTIONING AND HAS (1) 7.62MM ROUND IN HIS POSESSION. ADDITIONALY, HE REFUSED TO GIVE THE PATROL HIS GRANDFATHERS NAME WHICH CAUSED THE PATROL LEADER TO SUSPECT HE WAS LYING ABOUT HIS OWN IDENTITY.  

DETAINEE REPORT IS PENDING AND WILL BE FORWARDED THROUGH NORMAL CHAIN.

BDA: NO CASUALTIES OR DAMAGE REPORTED. 
ISAF REF # 08-0987 (CLOSED)",RC SOUTH,FRIEND,,2ND MEB Journal Clerk,2/8 USMC,CF,0,0,0,0,0,0,0,0,1,41RPQ14102690,30.97009468,64.19477844,2ND MEB Journal Clerk,2ND MEB SWO,,,FRIEND,BLUE,SECRET
0F107187-BBF0-61FF-C613FD6C8A645199,8/12/2009 12:42,Explosive Hazard,IED Explosion,20090812124241RPQ2173269094,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) 1/5 USMC : 1 UE DET,"WHEN: 12 1712D AUG 09 
WHO: ALPHA 1/5
WHERE: 41R PQ 21732 69094, 2.5KM N OF COP TOOR GHAR ALONG RTE KEYSTONE
WHAT: IED STRIKE  

EVENT: WHILE CONDUCTING A DISMOUNTED PATROL, AN IED DETONATED APPROXIMATELY 20M IN FRONT OF THE POINT MAN. A CORDON WAS SET. 1/5 BELIEVES THE IED TO BE A COMMAND DETONATED IED.  1/5 WILL REMAIN IN AN OVERWATCH POSITION UNTIL EOD RESPONDS. AT 1954D, 1/5 LOCATED A COMMAND WIRE RUNNING INTO A NEAR BY COMPOUND. UPON QUESTIONING THE RESIDENCE (1) LN MALE WAS DETAINED. HIS STORY DID NOT MAKE SENCE AND HE WAS BELIEVED TO BE A IED TRIGGER MAN.

EOD DETERMINED THE IED CONSISTED OF A COMMAND PULL INITIATED DFC.  THE PULL STRING WAS 50 METERS LONG.  POWER SOURCE WAS D-CELL BATTERIES.  EOD ASSESSED THE IED WAS INEXPERTLY MADE BECAUSE T00 MUCH EXPLOSIVES WERE USED AND MOST OF THE SHRAPNEL DISENTIGRATED IN THE BLAST.

BDA: (1) DETAINEE, NO CASUALTIES OR DAMAGE REPORTED. 
ISAF REF #  08-1069 (CLOSED)",RC SOUTH,ENEMY,,2ND MEB SWO,1/5 USMC,CF,0,0,0,0,0,0,0,0,1,41RPQ2173269094,31.3499527,64.27978516,2ND MEB SWO,2ND MEB SWO,,,ENEMY,RED,SECRET
198A33AE-B452-CC4E-B8043305B3EC4B09,8/14/2009 14:30,Friendly Action,Detain,20090814143241SNR52669669,(FRIENDLY ACTION) DETAIN RPT   2/3 USMC  : 1 UE DET,"WHEN: 14 1900D AUGUST 09
WHO: FOX 2/3
WHERE: 41S NR 5266 9669  10 MI SW OF GOLESTAN
WHAT: DETAINEE
EVENT: WHILE CONDUCTING MOUNTED SECURITY OPERATIONS IN THE BUJI BAST PASS, FOX 2/3 DETAINED (1) INDIVIDUAL ALLAH DAD 14KM SOUTH WEST OF FOB GOLESTAN. ALLAH DAD WAS DETAINED DUE TO HIGH EVIDENCE LINKING HIM AS AN IED EMPLACER.

BDA: NO CASUALTIES OR DAMAGES REPORTED.
ISAF REF # 08-1278 (CLOSED)",RC WEST,FRIEND,,2ND MEB Journal Clerk,2/3 USMC,CF,0,0,0,0,0,0,0,0,1,41SNR52669669,32.50624466,63.56061172,2ND MEB Journal Clerk,2ND MEB SWO,,,FRIEND,BLUE,SECRET
0x080e000001231d5fd33016e500f690ae,8/15/2009 12:59,Enemy Action,Direct Fire,200971505942SVC9528041260,"(ENEMY ACTION) DIRECT FIRE RPT  (RPG,Small Arms)  3-71CAV  -2/B/1-32  : 1 UE DET","Event Title:D23 1303Z
Zone:2x ANA WIA/KIA
Placename:ISAF #08-1377
Outcome:Ineffective

****reporting unit**** S-UNK A-SAF RPG L-VC 9528 4126 (FRIENDLY) U-2/B/1-32 T-1305Z R-ENEMY IS NE OF RTE NY, B27 IS PREPPING TO SHOOT 60mm MTR UPDATE: 15 1305Z BATTLE X REPORTS  ENEMY IS ATTEMPTING TO FLANK FRIENDLY POSITION, 2/B IS MANEUVERING ON THE ENEMY. BIGDOG 34 REPORTS  2 X F-18'S ARE ENROUTE; CALL SIGN HEARTLESS 15, ETA UNK. AWT ON STATION ATT. 30 MIN PLAY TIME. UPDATE: 15 1309Z BATTLE X REPORTS  B27 REPORTS LULL IN FIRE, ENEMY IS ATTEMPTING TO EXFILL, B26 IS MANEUVERING ON ENEMY WITH 8 US, 6ANA. B27 REPORTS 1 ANA CASUALTY WITH GSW TO HAND, MORE TO FOLLOW UPDATE: 15 1310Z BATTLE X REPORTS 2nd ANA CASUALTY, GSW TO THE THIGH. MTF. B27 REPORTS ADDITION ANA CASUALTY WITH GSW TO THIGH, B26 IS BRINGING THIS CASUALTY TO B27'S LOCATION, VIC OF INITIAL FRIENDLY GRID UPDATE: 15 1316Z BATTLE X REPORTS PT WILL BE CASEVAC'D TO DC FOR TX UPDATE: 15 1350Z BATTLE X REPORTS ANA WITH 2/B PID SUSPICIOUS PAX AND ARE ENGAGING ATT. 2 ENEMY PAX ARE ATTEMPTING TO EXFILL ON MOTORCYCLE TO THE NORTH ATT. UPDATE:  15 1356 B16 SP CHARKH DC WITH 19 US, 1 LN TERP, 4 VICS TO EVAC THE TWO ANA PTs UPDATE:  15 1402Z ALL ELEMENTS CONSOLIDATING AT B27'S POSITION VC 9536 4183 CURRENTLY A LULL OF FIRE UPDATE: 15 1414Z BATTLE X REPORTS B16 RTB WITH 19 US, 1 LN TERP, 4 VICS, 2 ANA CASUALTIES, 1 DETAINEE. THE PAX HAVE BEEN EVALUATED BY PA, NO MEDEVAC REQUIRED, ANA CASUALTIES ARE RTD UPDATE: 15 1425Z BATTLE X REPORTS 1st SQUAD 2/B CONDUCTS AREA SECURITY PATROL/ BDA PATROL WITH 5 U.S, 1 LN TERP, 10 ANA  300m W OF PLT POSITION.  ALL ELEMENTS ARE CONSOLIDATED VIC VC 9536 4183. 20x U.S, 2x LN TERPS, 8x ANA. UPDATE: 15 1505Z BATTLE X REPORTS  ALL 2/B ELEMENTS HAVE RECONSOLIDATED VIC VC 953 418, NSTR EVENT OPENED: 15 1304Z EVENT CLOSED: 15 1830Z --------EVENT SUMMARY-------- 2/B/1-32 WHILE CONDUCTING AREA PATROLS ISO ANSF SECURITY FOR ELECTIONS RECIEVED SAF AND RPG. 2x ANA WERE WIA. BOTH GSW. BOTH RTD. ANSF HAS 1x PAX DETAINED.",RC EAST,ENEMY,,A SIGACTS MANAGER,3-71CAV  -2/B/1-32,ANSF,0,0,0,0,0,0,0,0,1,42SVC9528041260,33.81152725,68.9489975,,A SIGACTS MANAGER,,,ENEMY,RED,SECRET
